17.04.2020,1,0025
18.04.2020,1,0020
19.04.2020,1,0025
20.04.2020,1,0019
21.04.2020,1,0025
22.04.2020,1,0021
23.04.2020,1,0012
24.04.2020,1,0016
25.04.2020,1,0011
26.04.2020,1,0010
27.04.2020,1,0014
28.04.2020,1,0015
29.04.2020,1,0008
30.04.2020,1,0007
01.05.2020,1,0006
02.05.2020,1,0010
03.05.2020,1,0006
04.05.2020,1,0006
05.05.2020,1,0007
06.05.2020,1,0010
07.05.2020,1,0011
08.05.2020,1,0007
09.05.2020,1,0002
10.05.2020,1,0006
11.05.2020,1,0006
12.05.2020,1,0007
13.05.2020,1,0010
14.05.2020,1,0003
15.05.2020,1,0000
16.05.2020,0,9999
17.05.2020,0,9998
18.05.2020,0,9997
19.05.2020,1,0002
20.05.2020,0,9999
21.05.2020,0,9997
22.05.2020,1,0002
23.05.2020,1,0003
24.05.2020,0,9998
25.05.2020,1,0003
26.05.2020,1,0005
27.05.2020,1,0002
28.05.2020,1,0000
29.05.2020,0,9997
30.05.2020,0,9998
31.05.2020,0,9993
01.06.2020,1,0017
02.06.2020,1,0001
03.06.2020,1,0000
04.06.2020,1,0000
05.06.2020,0,9997
06.06.2020,0,9998
07.06.2020,1,0001
08.06.2020,1,0004
09.06.2020,1,0005
10.06.2020,1,0007
11.06.2020,0,9992
12.06.2020,0,9997
13.06.2020,1,0001
14.06.2020,0,9998
15.06.2020,1,0005
16.06.2020,1,0003
17.06.2020,1,0000
18.06.2020,0,9996
19.06.2020,0,9995
20.06.2020,1,0007
21.06.2020,0,9999
22.06.2020,1,0006
23.06.2020,1,0008
24.06.2020,0,9999
25.06.2020,1,0001
26.06.2020,1,0001
27.06.2020,0,9997
28.06.2020,1,0001
29.06.2020,0,9999
30.06.2020,1,0003
01.07.2020,1,0005
02.07.2020,1,0004
03.07.2020,1,0005
04.07.2020,1,0010
05.07.2020,1,0011
06.07.2020,1,0009
07.07.2020,1,0008
08.07.2020,1,0012
09.07.2020,1,0012
10.07.2020,1,0008
11.07.2020,1,0011
12.07.2020,1,0011
13.07.2020,1,0003
14.07.2020,1,0003
15.07.2020,0,9999
16.07.2020,1,0005
17.07.2020,1,0007
18.07.2020,1,0011
19.07.2020,1,0017
20.07.2020,1,0010
21.07.2020,1,0017
22.07.2020,1,0022
23.07.2020,1,0011
24.07.2020,1,0019
25.07.2020,1,0012
26.07.2020,1,0013
27.07.2020,1,0016
28.07.2020,1,0019
29.07.2020,1,0014
30.07.2020,1,0018
31.07.2020,1,0013
01.08.2020,1,0005
02.08.2020,0,9996
03.08.2020,1,0003
04.08.2020,0,9999
05.08.2020,1,0005
06.08.2020,1,0002
07.08.2020,0,9998
08.08.2020,1,0001
09.08.2020,1,0001
10.08.2020,1,0007
11.08.2020,0,9995
12.08.2020,1,0010
13.08.2020,1,0016
14.08.2020,1,0007
15.08.2020,1,0012
16.08.2020,1,0008
17.08.2020,1,0017
18.08.2020,1,0011
19.08.2020,1,0013
20.08.2020,1,0014
21.08.2020,1,0001
22.08.2020,1,0008
23.08.2020,1,0009
24.08.2020,1,0008
25.08.2020,1,0008
26.08.2020,1,0012
27.08.2020,1,0009
28.08.2020,1,0011
29.08.2020,1,0011
30.08.2020,1,0012
31.08.2020,1,0009
01.09.2020,1,0009
02.09.2020,1,0011
03.09.2020,1,0019
04.09.2020,1,0019
05.09.2020,1,0019
